X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50
0.0503712,0.492807,0.0396558,0.3249355,0.3722568,-0.0158273,0.1204141,-0.5273551,-0.0113256,-0.3765679,-0.670381,0.0194735,1.082558,0.3938611,0.1454175,-0.0663107,-0.3127776,-0.5817145,-0.4989253,-0.3978142,-0.6037929,0.2957073,-0.1893577,0.2329307,0.2837463,-0.4976615,-0.7543997,-0.2273763,0.0567869,0.1967093,0.6050814,1.129045,-0.5835997,-0.4461423,-0.4414337,0.2329803,-0.3233546,-0.2928894,0.0157969,-0.107774,0.0768308,-0.0336098,-0.411638,0.2473263,0.2748153,-0.9547815,-0.1825039,0.491211,-0.3502218,0.2157908
-0.2718411,0.7815072,1.155045,0.4050845,0.4690618,-0.7825464,-0.7112277,-1.320785,-1.453419,-0.724734,-1.157334,0.0618681,-0.3122563,-0.5480559,-0.5650009,-1.259949,-1.370647,-0.2145509,-0.545277,-1.482365,-0.6929927,0.4042726,-0.9349081,-1.650151,1.261762,-0.3922758,0.117944,-0.2316794,-0.8616372,-0.1177796,0.4483723,-0.111627,-0.8337737,-1.471838,0.2313285,-0.3962537,0.020237,-0.8676023,0.4620204,-0.7625856,-1.052211,-0.9438205,-0.7118968,0.3016715,-0.8621058,-0.6892428,-0.5070904,-1.570843,-1.4659,-1.130034
-0.9930131,-0.7842898,-0.727771,-0.6706015,-0.7177212,-0.7135719,-0.5687062,-0.7704007,-1.176261,-2.016756,-0.9498762,0.6669165,0.1698658,-0.0661407,-1.327689,-0.3419677,-0.4109834,-0.5345944,0.1449681,-1.372252,-0.8815285,-0.0136468,-0.5276038,-0.8864739,-0.9963143,-0.8869473,-0.8286407,-1.275547,-0.7649004,-0.3023613,-0.6752666,0.6734191,-0.6661851,-0.065163,-0.5553287,-1.116505,-0.3593099,-1.317654,-0.585158,1.177456,-0.0560351,-0.7141783,-1.521534,-1.006075,-1.071701,-1.251755,-0.4022107,-0.0679527,-0.9044682,-0.3507373
0.3575606,1.038294,1.078787,1.030634,0.7089064,0.8901169,0.0865926,-0.5889224,-0.5019264,0.0882203,0.9636062,-0.0919665,-0.3100356,-0.5376131,0.7036417,-0.5636318,-0.3904694,0.23408,0.5799702,0.9061494,0.6676207,-0.7422122,-0.9319376,-0.3203653,0.053807,0.4314292,-0.2015813,0.7940335,0.5498612,0.9284556,0.5333242,0.3543629,-0.6995454,-0.9387107,-0.7583903,-0.2289253,0.2591156,-0.1641517,0.9082131,-0.0407253,0.9067569,0.3462728,0.1400326,0.7187348,0.1354137,0.5446049,0.18081,0.8647625,1.344373,0.8054248
-0.1073973,-0.7942436,-0.8461094,-0.6232219,-0.9744709,-0.8860054,-0.8640427,-0.9949947,-0.7630341,-0.650593,-0.8557857,-0.4971331,-0.7369138,-1.318214,-0.8821657,-0.9073091,-0.9278401,-0.7119806,-0.8380355,-1.228456,-1.032821,-0.9829706,-0.988258,-1.249645,-1.286462,-1.070277,-1.266348,-1.305092,-1.018665,-0.8846615,-0.7414624,-0.8223888,-0.6961418,-0.8812684,-1.317216,-0.9471341,-0.7214199,-0.7523797,-1.097092,-0.748744,-1.240753,-1.156739,-1.090885,-0.8330308,-1.650011,-1.268744,-1.416806,-1.241084,-1.315801,-1.133412
-0.6275047,0.7206546,-1.528039,-1.617654,-0.8727718,0.3220282,0.1798019,0.307893,-0.9120948,-0.6864459,-1.510479,-0.3170306,-1.287918,-1.41603,0.6720587,-0.0669106,-0.6205267,-0.4226335,-0.1247083,0.0950198,-0.3651488,-1.324,-1.406779,-0.9203845,-0.3373264,-0.6472611,-0.87997,-0.3335217,-0.2864479,-0.3597141,-1.167956,-1.364658,0.0104497,-1.550394,-0.5392289,-0.3732866,0.0306463,-0.507931,0.32203,0.7895752,-0.351776,-0.5659332,-0.3319589,-0.5143763,0.1439263,-0.4656732,-0.442553,-0.8676997,-0.387432,-1.288492
2.335674,1.271507,0.7202479,1.123505,2.049457,1.977892,1.839521,0.9348844,2.531021,1.52696,1.231002,2.243507,1.203196,2.115879,-0.0058026,1.813167,1.702743,1.437086,2.013805,2.054604,1.635786,2.330946,0.3450167,0.6275572,1.436598,0.9092535,1.760941,1.393751,0.6274841,1.417142,1.462078,1.717829,2.397787,1.530085,1.22619,0.7365558,1.7502,1.221095,1.203304,2.330352,1.655578,1.784225,0.7875176,1.58744,0.3490008,-0.1544821,1.682013,1.134387,1.066022,1.456655
-0.416309,-0.7502521,-0.3396763,-0.5437361,0.6473484,1.333632,2.537262,0.9449863,1.017967,-0.6839995,0.6980807,-1.735523,-1.031558,0.657302,1.144864,0.9491585,0.4408929,0.0708911,0.1894558,0.4271463,-0.169708,0.717679,0.2483527,-0.214976,-0.1478051,0.2698905,0.6916322,1.369211,0.6789227,0.7842247,0.5041296,0.0411367,0.3977762,0.5090746,0.2310127,0.7270974,0.2881759,0.6537099,0.4896953,0.1240903,0.6684887,0.6914403,1.422465,1.669886,1.70232,0.0622777,0.5088512,0.7005195,0.1985476,0.8785709
-0.3898297,-1.487117,-0.5592073,-1.73091,-0.8237437,-0.5367803,-1.405741,0.4930933,-0.075596,-1.28773,-1.416534,-1.252943,-1.338233,-0.5130438,-0.1607789,-1.246833,-0.7745982,-1.004941,-0.5186504,-1.008051,-1.231585,-1.413207,-0.413566,-1.546167,-0.9841055,-0.5780143,-0.1108258,-0.2702735,0.4086929,0.1565491,-0.644186,-0.6910865,-1.35442,-0.9180712,-1.882785,-0.9677304,-0.4136983,-0.1334608,-0.1208242,0.3266263,-0.0845279,-0.237037,-0.693803,-0.7935535,-0.167398,-0.8920146,0.069748,-1.279844,-1.229531,-0.6674403
-0.2413502,-0.1723793,0.0041524,0.5216416,0.6256204,0.7683442,0.6784983,0.3505434,0.3237292,0.8653836,0.5358452,0.2087012,0.0568979,-0.1026285,0.5476638,0.3629906,0.5283043,0.4995085,0.8591341,0.3546977,0.0855754,0.048695,0.5921034,0.5788718,-0.0677781,-0.0503461,0.3195018,0.3393741,0.757963,0.8264323,0.6860346,0.5230145,0.3673389,0.1845168,-0.0774112,-0.3264597,0.3059947,0.7594986,1.059442,0.6521546,0.7312598,0.5336963,0.5946375,0.6962298,0.637539,0.5924573,0.5258618,0.0727818,0.0370975,0.1177314
-0.2436414,-1.079673,-0.8393846,-0.7421937,-0.2668566,-0.0491178,-0.5928204,-1.373274,-0.8350641,-1.212405,-0.6178211,-1.508666,-1.281447,-0.7453195,-0.6309834,-0.0346695,-1.285604,-0.9950782,-0.7927578,-0.3768458,-0.4956613,-1.432737,0.2341529,-0.6627245,-0.7329034,-0.0792717,-0.427219,-0.6068659,-0.6019755,-0.3917732,-0.4308655,-0.0572401,-0.6354127,-0.4903852,-0.5193983,-0.6153863,-0.6624711,-0.7054164,-0.4121723,-0.4581594,-0.6463533,-1.007254,-0.2062541,0.0349032,-0.4952487,-0.2083226,-1.776677,-0.752447,-1.537093,-0.4509736
2.065655,2.195449,1.770582,2.002082,2.057829,2.617205,1.893414,2.520021,2.482436,2.381922,2.307823,1.979303,3.093885,2.048822,2.423946,2.087467,1.663376,1.764612,1.895612,2.205029,1.934746,1.559511,1.729988,2.054634,1.989701,1.969319,2.553811,3.040962,1.777793,1.90578,2.289583,1.776247,1.936229,1.88526,1.523844,1.552851,1.562395,1.914961,1.849308,2.247608,2.147664,2.035032,1.631357,1.901488,2.378885,2.680493,2.174625,1.737103,2.084265,2.347096
1.008824,1.423098,1.560231,0.6353759,1.014367,2.39818,2.484234,2.115833,1.418621,1.122068,0.7850813,1.664879,2.15694,0.7385059,2.038701,1.04814,1.203523,0.8350792,0.1332298,0.9437593,0.934857,1.154944,1.315914,2.725319,1.391692,0.8127448,1.145054,1.077453,1.543469,0.6154544,1.203461,0.6981374,2.024818,2.371359,0.8922353,0.3053606,1.190642,0.8741465,2.326613,0.6777106,0.9855198,1.173851,1.110988,1.472766,0.0027697,2.007455,1.266818,1.796068,0.6326822,0.0622786
0.0541949,0.5787345,1.245591,2.100963,-1.151404,1.554907,-0.7597562,0.4018117,1.207673,0.2365037,1.1342,1.560937,1.913372,1.369793,0.6941822,-0.3984318,0.6451034,0.6602925,1.141458,-0.3283643,1.526693,2.551439,0.9248562,0.5045042,1.90947,0.3369652,0.9783446,0.9013177,0.5238215,0.7989302,0.1754729,1.141019,0.6419529,0.4443921,0.9365468,1.624284,0.2274365,0.7373295,0.9973811,-0.1167893,1.958612,2.286146,1.231194,1.389386,-0.1358088,1.193533,1.327056,1.022566,1.462405,0.9749277
-0.4619636,-0.467221,0.4873903,0.1256501,1.405441,0.288852,-0.412038,-0.1160291,0.154995,-0.70463,-0.8894022,-1.292424,0.0509716,0.2220555,0.7698836,-0.6282194,-0.5444883,-0.7563495,-0.3319217,0.8226901,0.3151315,-1.285205,-0.9729804,0.3400372,-0.4558042,-0.6631713,-0.6065133,-0.7814623,1.203255,1.127538,-0.3711756,0.3808435,0.5012333,0.2429157,-1.206593,-0.1532154,-1.235205,-1.144003,-0.7129897,0.0261987,-1.043184,0.0229842,0.382221,-0.2327535,-0.7765136,0.1343374,0.7029091,-0.5060365,-0.8689461,-0.4204019
-0.8022436,0.1235519,0.5832058,0.0296784,0.4289932,0.1963266,0.1857255,-0.4243973,0.3357832,0.6685383,0.4498535,0.0059765,-0.240698,-0.415182,0.7361873,-0.1020612,-0.4459641,-0.0433093,-0.5303309,1.220827,-0.2136375,0.0887325,0.5786855,0.5358253,0.492638,0.1370738,-0.3369211,0.4049536,0.6115928,0.2824717,-0.1503604,-0.2976669,0.0805265,0.7466007,0.1666107,-0.0818084,-0.3166992,0.0924006,0.5677982,-0.0177586,-0.5236568,0.0871608,0.4112383,0.1673439,-0.1889931,0.1118852,1.004623,0.5192759,0.2937511,0.4677121
-2.479824,-2.302014,-1.66018,-2.089045,-1.550358,-3.647117,-1.866839,-1.926385,-2.27955,-2.259647,-2.426409,-2.428812,-2.519579,-2.740141,-2.738419,-1.832337,-1.784635,-2.879421,-2.445035,-3.302048,-2.415608,-2.034314,-1.669725,-1.100475,-1.941859,-1.604448,-2.680391,-2.639522,-1.795523,-2.413786,-2.178957,-2.464478,-2.477569,-2.305246,-2.009466,-1.569492,-1.470294,-2.954889,-1.966281,-2.943175,-1.545697,-1.128114,-2.19284,-2.450952,-3.130632,-3.6652,-2.690126,-1.351139,-2.857408,-1.434502
-0.2327049,-0.5745313,-0.6881156,-0.7460244,-1.007377,-1.069702,0.0449632,-0.0144051,-0.5834072,0.2779218,-0.9738511,-1.171521,0.7159911,0.2163676,-0.5162905,-0.010084,-0.8819881,-0.6127687,-1.086366,-1.190663,-1.164929,-0.2431984,-0.6256992,-0.8069204,-0.1382848,-0.3444522,-0.2529269,0.077813,-0.5291494,0.2937138,0.3003216,0.238733,-0.0119964,-0.425727,-0.0991233,-0.321789,0.1542873,-0.6235689,-0.5964733,-0.5075441,-0.4290779,-0.2241965,-0.3611578,-0.3910759,-0.5180628,0.0629429,-0.801556,-0.791569,-0.4745735,-0.1403931
1.408059,1.330708,1.374854,1.235477,1.477123,1.717633,1.630985,1.839195,1.516771,1.51075,1.658218,1.488486,1.600545,1.385475,1.430731,1.283533,1.729089,1.917557,2.316299,2.160907,1.998683,2.138493,1.849967,1.82502,1.864828,1.527709,1.725444,1.693306,1.649012,1.373264,1.337314,1.324436,1.195979,1.645901,1.712958,1.345888,1.3035,1.643709,2.177214,2.036647,1.848563,2.042678,1.861126,1.882583,1.933644,1.570243,1.417998,1.544748,1.597261,1.828401
-0.4545434,-0.766703,0.0681024,-1.067203,-0.1695013,0.1544427,-0.358429,-1.336472,-0.1629262,-0.9836875,0.0454012,-0.5131111,-0.4073188,-1.154232,-0.8188492,-1.030375,-0.6483113,-0.4163654,-0.4310536,0.8699082,0.0232386,-0.1528896,-0.9167266,-1.685798,-0.2107711,-1.064558,-0.1826454,-1.10388,-0.3727765,-1.022612,0.5245031,-0.5165554,-0.261067,-0.1833206,-1.1375,-1.02416,-0.9076282,0.1754523,-0.851562,0.0481082,0.2979672,-0.2303737,-1.240242,-0.7423399,-1.099791,-1.956364,-1.246315,-0.8284379,-0.4097949,-1.310974
1.90829,0.1321814,-0.0518493,-0.8665388,-1.290844,0.1288972,-0.7110211,0.9622121,-0.4057989,-0.114963,0.6636438,0.1465031,-0.756522,0.6415266,0.8984873,-0.6330975,-1.007281,-1.214349,-0.2283315,-0.3156274,-0.351183,0.5738205,0.9913564,0.3475878,-1.403663,-1.145491,-0.0641676,-0.8093638,-0.6289238,0.0946111,1.091172,-0.0213392,0.0389816,-0.5045539,0.6024849,0.00788,1.460172,0.1711739,-1.127331,1.157807,0.9411725,1.057265,-0.4686631,-1.209304,-0.4971948,0.1421587,-0.2830833,-1.090989,0.4635966,-1.369844
0.2689372,0.3060002,0.1294313,0.6046352,-0.4317507,-0.3636224,-0.1021561,0.0044857,-0.1911432,-0.301615,-0.6473838,-0.704242,-0.2126452,0.4127256,0.4231029,0.3332974,-0.1013461,-1.191526,-0.1912371,0.0587491,0.5563188,0.1269385,-0.2534697,0.5211237,0.2494033,-0.0124785,-0.8345665,-0.4444497,-1.217891,-1.064055,0.23191,-0.3908066,-0.9536738,-0.7273496,0.0556899,-0.2480949,0.7076665,0.2151984,-0.1933432,-0.0760741,-0.5103279,0.0916468,0.7556736,0.2444197,0.1953435,0.3973075,0.1366524,0.3787742,-0.8968338,-1.197831
0.6730283,0.8322606,1.498527,1.708369,1.729481,2.153328,1.870434,1.60117,1.069784,0.7984742,1.144078,1.740714,1.846899,1.757068,1.310076,2.187884,1.811185,1.505678,1.349734,1.067058,1.728861,1.746433,1.797658,2.237526,1.651734,1.364544,1.041045,0.8218461,0.9171892,0.6131598,1.103135,1.849788,1.743951,1.967913,1.656912,1.533782,2.195562,1.639277,1.420809,1.395244,1.767691,1.888808,2.014841,1.729234,2.436401,2.128876,2.549699,2.209613,1.35777,1.230877
2.489212,1.425852,-0.300929,-1.371684,0.2434437,1.321369,0.2872703,0.4613892,1.197491,0.7323577,0.4645291,0.241826,1.936823,0.6403115,0.9100569,1.017582,1.750474,1.297918,1.710566,-0.0188511,0.2049226,-0.8141798,0.7451012,1.248387,0.1849675,0.9471677,2.730055,2.490496,0.9557917,1.421347,0.4743671,0.1927193,0.8998961,0.7584238,1.548867,0.6951419,1.202836,0.064688,0.5602086,1.644837,1.32824,0.6834404,1.826296,1.438387,0.884175,-0.0323679,0.3660106,1.078512,0.8350967,1.094617
0.0199849,-0.1873899,0.4158829,-2.299026,-0.1297711,-0.9889742,-1.86456,-1.953583,-1.03059,-1.347414,-1.792494,-1.989004,-0.933774,-0.4076263,-0.5966223,-1.14169,-0.0805027,-0.9060068,-1.395503,0.2801438,-2.682967,-0.3763753,0.2003728,-0.4995092,-0.8188238,-0.5966856,-0.3227757,-1.028445,-0.3359238,-1.084647,0.2144997,-0.5269446,-1.446866,-1.138543,-1.154676,-0.5030808,-0.2715158,-1.221456,-1.518719,-1.89643,-0.745376,-0.9965749,-1.464919,-0.7367306,-0.6770368,-0.6200577,-1.710427,-1.002821,-0.480968,-0.641359
-1.37718,-0.7531954,-1.702191,-0.8105766,-0.282604,-1.106772,-0.9421251,-1.382655,-0.7204271,0.0494054,-1.955326,-1.633681,0.2016273,-0.3383833,-1.157334,-0.5345168,-1.069611,-1.063745,-1.6316,0.5788353,-1.628601,-1.084228,-0.0314572,-0.5576266,-2.203986,-1.706227,-1.356994,-0.5979066,-0.1452772,-0.1437999,1.022007,0.397153,-1.154946,-0.4418722,-1.078221,-0.9412526,-0.7015391,-0.3537023,-0.0087847,-1.151768,-0.6457101,-0.3629597,-1.147203,-0.090163,-0.1913654,-0.2378629,-1.552635,0.3118563,-0.6722198,-1.046891
-1.085922,-1.090463,-0.4973555,-0.7961783,-0.8708402,-1.2057,-0.8436573,-0.5321877,-1.362869,-1.731976,-1.860412,-1.535323,-0.9013703,-1.301492,-1.272575,-1.285887,-1.157355,-0.9488644,-1.073112,-1.341142,-0.6810428,-0.4177067,-0.2774444,-0.1729465,-0.1950443,-0.7258851,-0.2413108,-0.8610203,-0.6129992,-0.6635553,-0.6053572,-0.9762617,-0.1543197,-0.1609937,-0.4107959,-0.7227513,-0.8369427,-0.6353005,-0.5917186,-0.9714492,-0.7231033,-0.920489,-1.286242,-1.162081,-1.249966,-1.245578,-1.004832,-1.407203,-1.056411,-1.185833
-1.434057,-1.188043,-0.3993788,-0.6115333,-0.1668779,-0.1903888,-0.8146527,-1.694652,-1.628438,-0.3149665,-0.5548494,-1.129285,-0.8266605,-1.268083,-0.2700018,-0.4784604,-1.157271,-0.2780666,-0.435122,-0.5297483,-0.5368959,-0.3493932,-0.7026426,-1.389798,-1.224286,-0.2193438,-0.6308966,-0.0001028,-1.875337,-0.2817886,-1.004048,-0.6709798,-0.8624627,-0.4662185,-0.0726848,-0.5720636,-0.3570387,0.3210504,-0.2984209,-0.7850599,-1.428084,-0.5050938,-0.468028,-0.9589761,0.0827147,-0.0933275,-0.5337177,-0.891661,-0.8161746,-0.9018379
2.118439,1.385335,1.590227,1.968476,2.653755,1.982843,0.8758633,0.8838928,-0.1107629,0.2646178,0.6778258,1.060665,0.6590448,-0.0488967,0.3703693,0.5880619,-0.0631408,0.4685514,0.4287898,0.6952723,1.518128,2.148145,0.8334857,0.8243226,1.127255,1.440501,1.589111,1.633127,1.081595,0.3385355,0.3584019,0.458574,0.6446785,0.791032,0.4436315,0.4329458,0.4248338,-0.2463045,0.1409711,-0.0106609,0.6395006,0.562404,0.2275887,0.2137097,-0.3654375,1.139684,1.609628,1.108226,1.771545,0.9571386
-0.7624442,-0.9532685,-1.147958,-0.1289656,-0.6252177,-0.385978,-0.2217294,-0.5482643,-0.621378,-0.0780305,-0.7917259,-0.8879653,-0.7388882,-0.8961349,-0.8090118,-0.7916824,-0.9889302,-0.4819168,-1.187353,-0.6970791,0.0663501,-0.1218491,-0.0807797,0.1641628,-0.3631999,-0.2428599,-0.0952679,-0.1029334,-0.564161,-0.896983,-1.160618,-0.241812,-0.4836387,-0.4204828,0.182351,-0.0469153,-0.1911553,-0.839964,-1.081914,-0.2297486,-0.6904735,-1.501714,-0.751825,-0.8618652,-1.10697,-0.4480899,-0.6041786,-0.5753081,-0.9424022,-0.9658341
-1.087649,-0.0713125,-0.259973,-0.8704946,-0.6681131,-1.331914,-1.116501,-0.8305333,-0.7787869,-1.48741,-0.0936029,-0.8550096,-0.4227951,-0.7085174,-0.0682462,-0.4496065,-1.007704,-0.8120805,-1.814332,-0.8310469,-0.9943752,-0.7806088,-0.4527883,-1.548293,-1.588147,-1.230026,-0.5875035,-0.5424437,-0.9399763,-1.692717,-0.6922526,-0.9361003,-0.8598094,-0.4486136,-0.8223426,-0.9550752,-0.2219181,-0.007389,0.122655,-0.6001329,-0.3573911,-1.124575,-0.3546791,-2.103481,-0.6515982,-0.4880215,-0.2261858,-0.9187065,-1.664986,-0.3842233
-1.179944,-1.349625,-1.357543,-1.593842,-3.070254,-2.776248,-1.488559,-1.839146,-1.583782,-1.397428,-1.839419,-1.122454,-1.389108,-2.471543,-1.577329,-1.725953,-1.895481,-2.207908,-2.159001,-2.904295,-2.104634,-1.885359,-2.037887,-2.392567,-2.25095,-2.769606,-2.414897,-1.590975,-2.117587,-1.472621,-1.941765,-1.719074,-2.042113,-2.219438,-2.367543,-1.868684,-1.519655,-1.700212,-1.596538,-1.85327,-1.49956,-2.783412,-1.981753,-0.5102419,-1.250505,-2.593322,-2.075995,-1.682847,-1.739404,-1.599252
-0.0218946,0.0225654,-0.3154392,0.2032383,0.2765713,-0.4582218,-0.5980083,-0.4481747,-0.3092141,-1.276929,-0.7782839,-0.4979344,-1.310922,-0.3371198,-0.1235067,-0.8653872,-0.8102736,-1.174199,-1.348765,-0.6916225,-1.806558,-1.426297,-1.613585,-1.521167,-0.8035827,-0.6389132,-0.7991255,-1.466212,0.4773117,-0.4945215,-0.8223875,-0.9182799,-0.9113352,-0.5644082,-1.422305,-1.201578,-1.29258,-0.3475824,-0.1889867,-1.023171,-0.5858679,-0.407165,-0.3903811,0.0951216,-0.0762172,-0.4103363,-0.1376705,0.0070608,-0.7248922,-0.7418326
1.40979,0.8262895,0.447999,1.286701,0.0971735,0.0386858,0.0105571,0.8494995,1.154429,1.218377,0.1374513,1.227804,1.126137,1.08594,0.8634921,0.8915339,0.6532865,1.70119,0.1328704,0.7067656,0.3416855,1.464463,0.0008493,-0.2589355,-0.0686883,0.2453706,1.521951,0.4170345,-0.4980558,-0.2100048,-1.235194,-0.8928871,-0.3854323,0.315882,0.9619893,0.5895133,0.1662869,0.5289905,-0.0751553,0.5956186,1.787842,1.166919,0.461276,1.440612,1.070894,-0.1784559,-0.7058763,-0.1644607,1.645804,0.6376181
-0.9242155,-0.076189,-0.5601738,-0.2623745,-1.000759,-0.8664072,-0.6000696,-0.2346568,-0.8135026,-0.940376,-1.514867,-1.746045,-0.8988174,0.0622329,-0.6026667,-0.2630475,-1.18221,-1.365513,-1.423451,-0.6372426,-0.5089485,-0.5045836,-0.7886445,-0.1045031,-0.402191,-1.222297,-0.9637223,-1.104973,-0.9594558,-1.42375,-1.214293,-0.100366,-1.041877,-0.0498919,0.0210089,-0.3315594,-0.6115465,0.4445575,-0.7327945,-0.1591762,0.0107441,-0.845761,-1.135708,-1.302894,-0.6523256,-0.7572662,-0.4266471,-0.1382908,-0.4452739,0.3360972
-1.255187,-1.589773,-1.047466,-1.160754,-1.240636,-0.9003527,-0.6654448,-1.306141,-0.7742305,-0.3524487,-0.2540772,-1.039021,-1.401307,-1.184377,-0.2915405,-0.2620995,-0.5759503,-0.6790406,-0.9803909,0.1421763,0.8654665,-1.712106,-1.141157,-0.0030113,-1.27782,-1.146063,-1.21995,-1.157896,-1.533367,-1.046025,-0.5719722,-0.6667632,-0.3607111,-0.4760498,-1.134425,-1.219657,-1.394887,-1.286071,0.5403994,-0.0069671,-0.2639575,0.1428856,-0.682849,-1.080908,-1.529477,-1.503776,-1.240269,-1.136967,-0.9924061,-0.8803616
-0.9096648,-0.3187378,0.4103728,0.3563223,-1.956935,-0.5891306,-1.103685,-1.082584,-0.4575394,0.6891053,-0.6241333,-0.9825579,0.6407492,-0.3334514,0.6502106,-0.1557628,-0.8550064,-0.2538986,-0.6488142,-0.2946433,0.5526166,-0.0281384,0.2481183,-1.057524,-0.9769391,-1.339803,-0.2343545,-0.910818,-0.8848616,0.3487849,-0.0669119,-0.9784916,0.2659007,1.39831,0.2076834,-0.2733412,-0.8501857,0.1404493,0.4720363,-0.6117379,0.7819648,-0.569975,-0.6797054,0.1097881,0.4109423,-1.087086,-1.541693,0.0115922,0.4323151,-0.8648611
1.395582,1.29424,1.698828,1.242146,1.562318,2.368557,2.085189,1.807394,1.505641,1.527387,1.84892,1.388071,2.03107,2.418977,1.548747,1.62729,1.557662,1.085703,1.699272,2.305134,1.68052,1.396187,1.644737,2.45056,2.002101,1.828765,1.869292,1.996788,1.704314,1.731384,1.905439,1.09415,1.842316,2.25186,0.945755,1.293961,1.498061,1.620691,1.716484,1.835561,1.664388,2.257978,2.098091,1.948581,2.41836,1.595381,1.373991,2.440367,1.765039,1.233195
-1.576499,-0.387172,-1.653916,-1.495203,-0.9391203,-0.7672482,-1.87838,-1.932846,-2.243952,-0.648309,-0.6237033,-0.6971166,-1.96083,-2.07406,-1.448148,-0.8917279,-0.7438718,-1.584245,-1.75252,-1.279992,-1.385071,-1.308136,-1.229368,-0.8846519,-1.290163,-1.102359,-0.7519432,-0.8522439,-0.710479,-1.401106,-1.264507,-1.238673,-1.334044,-1.575222,-1.459312,-0.5935503,0.2264898,-1.093313,-1.208563,-1.710445,-1.240056,-1.010906,-0.3954317,-0.5202142,-1.664651,-1.697568,-2.091212,-1.588519,-1.081932,-0.4989412
-0.8106006,-1.021731,-1.039961,-0.513301,-1.399871,-1.169441,-0.4204325,-0.7502698,-0.7912179,-0.8244409,-0.0159174,-0.6219534,-0.1039473,-0.4639132,-1.053381,-1.623327,-0.7434527,-0.8844132,-1.712762,-1.042545,-1.149013,-0.7080191,-0.334748,-1.300785,-1.385287,-0.5251721,-0.9432883,-0.8172502,-0.8306502,-0.50597,-0.105215,-1.06481,-0.615844,-0.5107316,-1.586845,-0.6340312,-0.6148833,-0.4462322,-1.003935,-1.153245,-1.517348,-1.145027,0.2674555,-0.2016107,-0.6521336,-0.388435,-0.3140758,-1.334614,-1.62187,-0.8978429
0.4988449,0.3435169,0.3971646,-0.5656137,-0.515153,-0.6291157,0.7890336,0.3200613,0.3392812,1.664065,0.4583472,0.2229671,-0.6100524,-1.474761,-0.1129144,0.0909364,0.1511239,0.5011806,1.583646,1.655413,1.130517,-1.008533,-0.8473893,0.3455797,0.850907,-0.0133463,0.4193464,0.8509073,-0.9354185,0.4166049,0.5678876,0.6589836,1.070253,0.8943931,-0.7151187,-0.8080821,-1.189797,-1.864194,-0.8086165,-0.1381805,0.106309,0.4664584,0.8911563,0.3614836,0.5864136,0.1817738,0.5030553,0.8928,-0.3826075,0.3829267
1.036552,0.0006434,-1.009857,-0.7128624,-0.9680657,-0.5269688,0.3627978,0.0120972,0.2499886,0.7055189,-0.6011661,-1.044182,-0.5125988,-0.7313571,0.5819084,-0.0373246,0.8771015,0.6151939,0.2670789,-0.9771758,-0.4745189,-0.372284,-0.7610765,0.4213024,-0.6134983,0.2263069,-0.5425316,-0.3724527,0.5486403,-0.0318919,-0.5712431,-1.343983,-0.3204984,0.6087345,0.5962619,-0.7610139,-0.4204657,-0.594469,-0.6404907,-0.252505,0.0924407,0.4573279,-0.5438482,0.0202209,1.284338,0.2273671,0.1756279,0.1736125,-0.1877838,-0.4435542
-1.946567,-1.195155,-1.841263,-1.800064,-1.606045,-0.8878674,-2.171044,-1.851703,-1.652012,-1.354766,-2.062477,-1.530863,-1.266891,-1.646451,-1.638108,-1.183585,-1.634518,-1.499312,-1.311696,-1.590109,-1.711906,-0.9723429,-1.508602,-1.96442,-1.462962,-1.943334,-1.874251,-1.188079,-2.149205,-1.919789,-0.8992356,-1.573932,-1.292591,-1.84411,-1.224904,-2.221278,-2.388812,-0.9843649,-0.9519141,-1.256162,-1.597594,-1.600046,-1.638287,-0.7388027,-1.553355,-1.526294,-1.54758,-1.447401,-1.932976,-1.750542
1.450817,1.158574,1.70426,1.265277,1.373367,1.616594,1.130376,1.014435,0.9391289,0.5755055,1.292196,1.150652,0.0384315,1.073256,0.6748994,0.8113197,1.679055,2.062854,1.873694,1.23762,0.9145408,1.118998,1.219835,1.214261,0.7752445,0.8661753,-0.6380045,1.593234,1.939931,0.3296185,1.520181,0.2043205,0.2510217,0.8563376,0.8432626,0.3225026,-0.0921649,1.37639,0.5801213,1.101527,1.604767,0.398217,0.4139698,1.343148,1.107628,0.1651908,0.7316726,1.806613,0.6651886,1.343871
-1.773676,-2.423883,-2.662375,-2.129403,-1.881598,-2.608934,-2.571015,-2.355332,-2.204755,-1.385208,-2.057773,-2.110459,-1.617011,-2.397269,-1.835166,-1.689161,-1.901424,-2.065945,-1.703487,-2.658005,-2.200006,-2.456877,-2.202552,-2.054082,-1.670843,-2.906428,-2.35902,-1.235571,-0.2600161,-0.8788908,-2.556365,-1.84745,-1.673773,-2.053348,-2.338095,-2.30304,-2.324664,-1.702302,-2.313185,-1.959389,-1.702055,-1.324733,-1.325276,-1.781598,-2.081507,-2.097574,-2.333369,-1.445046,-1.728949,-1.604274
